chr	pos_start	pos_end	shared_num/methy_in_normal/methy_in_tumor/pos_num	tumor_methy_num/tumor_NONE_methy_num	tumor_methy_ratio	normal_methy_num/normal_NONE_methy_num	normal_methy_ratio	chisq.test_p-value	t.test_p-value	PlotColor
chr11	469636	469889	1/4/2/5	74/3	0.96	20/5	0.80	9.26e-03	1.04e-02	blue
chr11	1021572	1021747	3/6/3/6	90/14	0.87	25/16	0.61	6.21e-04	5.38e-04	blue
chr11	1324705	1324936	0/4/2/6	45/1	0.98	12/17	0.41	2.49e-08	3.95e-05	blue
chr11	1455241	1455362	1/6/1/6	119/6	0.95	6/4	0.60	4.32e-05	5.93e-03	blue
chr11	1885401	1885511	2/9/2/9	158/63	0.71	4/18	0.18	4.22e-07	8.21e-04	blue
chr11	2622955	2623136	0/4/1/5	90/0	1.00	12/2	0.86	2.94e-04	1.62e-12	blue
chr11	2720074	2720279	6/7/8/9	63/27	0.70	37/68	0.35	1.29e-06	1.55e-07	blue
chr11	3043554	3043731	5/6/5/6	42/85	0.33	43/34	0.56	1.38e-03	9.11e-03	blue
chr11	3164940	3165144	4/5/4/5	76/1	0.99	67/9	0.88	8.33e-03	4.30e-03	blue
chr11	3164940	3165144	4/5/4/5	76/1	0.99	67/9	0.88	8.33e-03	4.30e-03	blue
chr11	3647895	3648001	3/5/3/5	26/57	0.31	0/34	0.00	2.15e-04	5.58e-03	blue
chr11	8705015	8705186	3/6/3/6	4/97	0.04	8/29	0.22	1.11e-03	7.71e-03	blue
chr11	8960879	8960989	1/3/3/5	40/0	1.00	32/8	0.80	2.87e-03	1.55e-02	blue
chr11	9536918	9537023	1/7/1/7	93/21	0.82	3/10	0.23	3.28e-06	6.11e-03	blue
chr11	9895317	9895393	3/6/3/6	160/2	0.99	29/5	0.85	1.19e-04	2.22e-04	blue
chr11	10130196	10130232	1/5/1/5	53/13	0.80	4/8	0.33	7.40e-04	7.16e-04	blue
chr11	11607026	11607145	1/5/1/5	63/3	0.95	8/4	0.67	1.33e-03	9.47e-03	blue
chr11	13334567	13334754	2/5/2/5	98/1	0.99	26/4	0.87	2.19e-03	2.22e-03	blue
chr11	13334567	13334754	2/5/2/5	98/1	0.99	26/4	0.87	2.19e-03	2.22e-03	blue
chr11	18560222	18560374	3/5/4/6	71/19	0.79	43/1	0.98	4.05e-03	2.39e-02	blue
chr11	19140750	19140898	1/4/2/5	59/0	1.00	21/3	0.88	5.67e-03	1.58e-03	blue
chr11	19140750	19140898	1/4/2/5	59/0	1.00	21/3	0.88	5.67e-03	1.58e-03	blue
chr11	19970925	19971250	4/5/4/5	120/2	0.98	49/8	0.86	7.68e-04	2.91e-02	blue
chr11	26360432	26360465	5/5/5/5	105/1	0.99	114/16	0.88	7.83e-04	2.50e-03	blue
chr11	31606217	31606323	3/5/3/5	78/0	1.00	37/5	0.88	1.85e-03	1.39e-02	blue
chr11	44235885	44235943	1/1/5/5	8/3	0.73	81/3	0.96	2.38e-03	1.04e-02	blue
chr11	44237587	44237717	0/3/2/5	28/12	0.70	24/0	1.00	2.91e-03	3.07e-02	blue
chr11	46721447	46721576	1/1/5/5	6/6	0.50	7/62	0.10	5.18e-04	1.40e-02	blue
chr11	48060136	48060277	2/5/2/5	97/2	0.98	16/6	0.73	1.62e-05	5.76e-05	blue
chr11	61286828	61287108	5/5/5/5	82/16	0.84	75/2	0.97	3.00e-03	1.21e-02	blue
chr11	61611223	61611424	1/4/2/5	88/5	0.95	33/9	0.79	4.62e-03	4.35e-03	blue
chr11	63493114	63493175	2/5/2/5	56/5	0.92	16/8	0.67	3.75e-03	2.24e-02	blue
chr11	63493114	63493175	2/5/2/5	56/5	0.92	16/8	0.67	3.75e-03	2.24e-02	blue
chr11	63493114	63493175	2/5/2/5	56/5	0.92	16/8	0.67	3.75e-03	2.24e-02	blue
chr11	63493114	63493175	2/5/2/5	56/5	0.92	16/8	0.67	3.75e-03	2.24e-02	blue
chr11	64561992	64562109	3/4/6/7	44/25	0.64	65/2	0.97	1.18e-06	3.32e-05	blue
chr11	64880911	64881021	5/6/6/7	21/58	0.27	48/47	0.51	1.31e-03	1.43e-02	blue
chr11	64938205	64938278	1/1/5/5	10/6	0.62	85/0	1.00	5.84e-09	0.00e+00	blue
chr11	64938285	64938332	5/5/5/5	82/26	0.76	67/4	0.94	1.23e-03	2.62e-02	blue
chr11	65768891	65769079	0/4/3/7	20/31	0.39	2/56	0.03	3.45e-06	2.52e-03	blue
chr11	65944766	65944908	1/1/5/5	9/3	0.75	78/0	1.00	7.08e-06	0.00e+00	blue
chr11	66000025	66000176	0/1/4/5	10/3	0.77	65/1	0.98	1.19e-03	1.32e-02	blue
chr11	66513244	66513367	1/6/1/6	94/4	0.96	6/6	0.50	1.76e-07	1.27e-03	blue
chr11	67400915	67400992	3/3/5/5	35/5	0.88	82/1	0.99	6.44e-03	3.41e-02	blue
chr11	68318897	68319020	1/5/1/5	110/14	0.89	6/10	0.38	3.14e-07	1.08e-03	blue
chr11	68534001	68534429	0/2/3/5	32/0	1.00	14/21	0.40	1.24e-07	2.06e-02	blue
chr11	69485829	69485918	4/4/5/5	85/0	1.00	73/15	0.83	6.81e-05	2.72e-02	blue
chr11	69949751	69949818	6/6/6/6	83/29	0.74	81/7	0.92	1.05e-03	2.47e-04	blue
chr11	70250412	70250883	1/3/3/5	62/1	0.98	33/11	0.75	1.59e-04	4.22e-04	blue
chr11	70690467	70690562	3/3/5/5	36/9	0.80	30/34	0.47	4.94e-04	7.01e-03	blue
chr11	73553706	73553807	5/5/6/6	30/44	0.41	59/17	0.78	3.77e-06	1.04e-02	blue
chr11	74177962	74178114	0/1/5/6	10/2	0.83	5/58	0.08	2.17e-09	2.85e-03	blue
chr11	75838419	75838525	4/6/4/6	99/13	0.88	65/0	1.00	4.32e-03	2.93e-02	blue
chr11	75906366	75906541	1/6/1/6	79/8	0.91	3/9	0.25	1.46e-08	1.20e-03	blue
chr11	76184511	76184798	0/4/1/5	49/0	1.00	12/2	0.86	7.17e-03	1.62e-12	blue
chr11	76958818	76958894	6/6/6/6	117/5	0.96	94/17	0.85	3.45e-03	2.63e-03	blue
chr11	83392532	83392607	1/5/1/5	92/28	0.77	5/7	0.42	8.82e-03	9.24e-03	blue
chr11	83392532	83392607	1/5/1/5	92/28	0.77	5/7	0.42	8.82e-03	9.24e-03	blue
chr11	83392532	83392607	1/5/1/5	92/28	0.77	5/7	0.42	8.82e-03	9.24e-03	blue
chr11	83863664	83863720	1/5/1/5	71/0	1.00	10/2	0.83	4.97e-04	0.00e+00	blue
chr11	84156681	84156730	2/5/2/5	55/25	0.69	25/1	0.96	4.78e-03	2.43e-02	blue
chr11	99104400	99104460	2/2/5/5	21/11	0.66	72/4	0.95	6.48e-05	1.50e-03	blue
chr11	99298225	99298272	3/3/5/5	42/5	0.89	67/0	1.00	6.33e-03	2.20e-02	blue
chr11	103330507	103330548	5/5/5/5	67/13	0.84	56/1	0.98	5.76e-03	2.00e-03	blue
chr11	104871787	104871963	2/5/2/5	110/8	0.93	16/8	0.67	1.77e-04	4.70e-02	blue
chr11	106617806	106617935	5/6/5/6	103/1	0.99	71/12	0.86	3.12e-04	2.93e-03	blue
chr11	107516001	107516270	0/4/1/5	54/2	0.96	12/5	0.71	1.53e-03	6.35e-03	blue
chr11	113937585	113937729	1/3/3/5	34/10	0.77	45/2	0.96	9.25e-03	6.68e-03	blue
chr11	114041543	114041986	0/1/7/8	6/5	0.55	120/9	0.93	4.44e-05	6.55e-03	blue
chr11	118480763	118480827	1/6/1/6	5/71	0.07	5/6	0.45	1.58e-04	7.53e-04	blue
chr11	118480763	118480827	1/6/1/6	5/71	0.07	5/6	0.45	1.58e-04	7.53e-04	blue
chr11	122963098	122963283	1/7/1/7	112/1	0.99	10/2	0.83	6.83e-04	8.24e-05	blue
chr11	123029923	123030042	4/5/4/5	31/40	0.44	7/47	0.13	2.19e-04	2.09e-02	blue
chr11	126197930	126197972	5/5/5/5	66/9	0.88	57/0	1.00	6.74e-03	1.45e-02	blue
chr11	130003722	130003932	3/5/3/5	71/18	0.80	19/25	0.43	2.18e-05	3.47e-02	blue
chr11	130335671	130336032	1/7/1/7	119/3	0.98	9/3	0.75	3.15e-04	2.05e-04	blue
chr11	132948095	132948368	1/5/1/5	63/18	0.78	3/9	0.25	1.71e-04	9.54e-03	blue
chr11	134011852	134012120	0/4/1/5	53/0	1.00	11/3	0.79	5.65e-04	1.62e-12	blue
chr12	897671	897881	4/4/5/5	44/22	0.67	86/14	0.86	3.10e-03	3.98e-02	blue
chr12	965130	965239	1/5/1/5	64/3	0.96	8/4	0.67	1.20e-03	2.82e-03	blue
chr12	2377984	2378307	2/5/3/6	42/19	0.69	48/3	0.94	8.04e-04	3.21e-03	blue
chr12	3027148	3027348	2/4/3/5	68/0	1.00	33/11	0.75	1.41e-05	3.71e-02	blue
chr12	3118520	3118591	7/7/7/7	94/16	0.85	84/0	1.00	2.63e-04	6.75e-04	blue
chr12	3118520	3118591	7/7/7/7	94/16	0.85	84/0	1.00	2.63e-04	6.75e-04	blue
chr12	3147832	3148019	0/1/4/5	0/10	0.00	54/0	1.00	0.00e+00	1.62e-12	blue
chr12	4484416	4484666	0/1/4/5	6/4	0.60	69/1	0.99	2.43e-06	4.06e-04	blue
chr12	4957908	4958178	1/6/1/6	86/22	0.80	0/22	0.00	6.27e-13	9.87e-03	blue
chr12	6444390	6444572	2/5/2/5	23/39	0.37	1/22	0.04	2.88e-03	4.31e-02	blue
chr12	6734037	6734329	2/5/2/5	60/0	1.00	20/11	0.65	8.60e-07	6.90e-05	blue
chr12	6734037	6734329	2/5/2/5	60/0	1.00	20/11	0.65	8.60e-07	6.90e-05	blue
chr12	7459632	7459766	2/4/3/5	48/8	0.86	62/0	1.00	2.05e-03	6.74e-03	blue
chr12	7522857	7523185	5/5/5/5	137/3	0.98	120/20	0.86	2.16e-04	2.80e-03	blue
chr12	7804509	7804573	6/6/6/6	115/18	0.86	59/29	0.67	5.53e-04	4.08e-02	blue
chr12	7844527	7844750	4/5/4/5	160/5	0.97	51/10	0.84	3.40e-04	9.07e-03	blue
chr12	7921319	7921427	1/1/7/7	11/4	0.73	87/1	0.99	2.11e-05	8.71e-05	blue
chr12	9595596	9595932	2/14/2/14	260/10	0.96	26/9	0.74	4.00e-07	9.31e-06	blue
chr12	13921691	13921795	3/6/3/6	143/5	0.97	33/18	0.65	7.85e-10	8.18e-04	blue
chr12	23955100	23955305	3/4/5/6	51/0	1.00	59/10	0.86	4.52e-03	1.55e-02	blue
chr12	27455395	27455681	1/5/1/5	75/2	0.97	22/5	0.81	4.50e-03	1.02e-02	blue
chr12	29855460	29855657	0/4/1/5	56/2	0.97	9/4	0.69	1.37e-03	1.74e-02	blue
chr12	32318215	32318368	0/7/1/8	114/1	0.99	7/5	0.58	2.32e-10	2.64e-06	blue
chr12	48921202	48921640	4/5/4/5	103/23	0.82	105/5	0.95	1.16e-03	1.11e-02	blue
chr12	49727780	49727882	1/3/4/6	28/21	0.57	12/59	0.17	4.30e-06	1.42e-02	blue
chr12	49727890	49727951	4/5/4/5	51/51	0.50	9/59	0.13	8.92e-07	1.68e-02	blue
chr12	49879047	49879116	0/4/1/5	57/0	1.00	10/3	0.77	2.10e-04	1.62e-12	blue
chr12	51494824	51494960	1/1/6/6	10/2	0.83	150/3	0.98	4.21e-03	3.66e-03	blue
chr12	53572730	53572899	1/1/5/5	14/2	0.88	67/0	1.00	3.40e-03	0.00e+00	blue
chr12	53678199	53678329	1/5/1/5	69/1	0.99	10/2	0.83	9.38e-03	3.65e-03	blue
chr12	54581801	54581917	1/4/2/5	47/0	1.00	24/4	0.86	7.74e-03	2.08e-02	blue
chr12	54645163	54645227	1/5/1/5	139/2	0.99	11/2	0.85	2.45e-03	1.96e-03	blue
chr12	54668445	54668638	1/7/1/7	214/4	0.98	16/4	0.80	1.60e-05	2.90e-04	blue
chr12	56101078	56101250	2/7/2/7	6/88	0.06	9/14	0.39	2.55e-05	1.94e-02	blue
chr12	56101078	56101250	2/7/2/7	6/88	0.06	9/14	0.39	2.55e-05	1.94e-02	blue
chr12	56842381	56842469	7/7/8/8	24/108	0.18	7/171	0.04	3.55e-05	1.04e-02	blue
chr12	57695813	57696137	1/4/2/5	73/0	1.00	21/8	0.72	2.95e-06	1.79e-05	blue
chr12	58165658	58165765	1/5/1/5	0/85	0.00	2/12	0.14	4.31e-04	0.00e+00	blue
chr12	62584281	62584416	6/6/6/6	35/189	0.16	0/90	0.00	6.94e-05	2.19e-03	blue
chr12	63236867	63237003	1/1/5/5	6/5	0.55	75/2	0.97	8.93e-07	1.12e-04	blue
chr12	70638102	70638382	2/3/4/5	12/43	0.22	1/57	0.02	8.20e-04	2.85e-02	blue
chr12	70761313	70761537	2/4/3/5	1/70	0.01	11/33	0.25	5.77e-05	2.98e-02	blue
chr12	79707687	79707731	3/4/4/5	51/1	0.98	37/11	0.77	1.25e-03	2.30e-02	blue
chr12	80952984	80953114	1/4/2/5	67/5	0.93	18/12	0.60	4.47e-05	1.26e-02	blue
chr12	86792983	86793145	1/7/1/7	83/3	0.97	7/3	0.70	1.05e-03	4.16e-03	blue
chr12	104102860	104103132	3/3/5/5	59/0	1.00	63/12	0.84	1.28e-03	2.21e-02	blue
chr12	110840603	110840838	1/2/5/6	9/16	0.36	0/64	0.00	4.13e-07	1.84e-03	blue
chr12	111473707	111473878	3/6/3/6	1/125	0.01	6/42	0.12	4.44e-04	8.26e-04	blue
chr12	111714640	111714740	3/4/4/5	60/3	0.95	54/30	0.64	8.55e-06	2.08e-02	blue
chr12	112190879	112191077	1/5/1/5	90/4	0.96	5/8	0.38	8.53e-10	9.80e-04	blue
chr12	113563811	113563946	1/1/5/5	9/7	0.56	87/7	0.93	5.63e-05	1.33e-02	blue
chr12	114258263	114258337	5/6/5/6	80/11	0.88	54/0	1.00	7.87e-03	1.78e-05	blue
chr12	115111926	115112021	1/1/5/5	12/7	0.63	74/7	0.91	1.43e-03	1.71e-02	blue
chr12	117361429	117361753	0/4/1/5	50/0	1.00	6/5	0.55	6.50e-07	1.62e-12	blue
chr12	117361429	117361753	0/4/1/5	50/0	1.00	6/5	0.55	6.50e-07	1.62e-12	blue
chr12	120032432	120032455	1/5/1/5	3/92	0.03	3/7	0.30	5.04e-04	4.02e-03	blue
chr12	120543182	120543279	1/5/1/5	123/6	0.95	11/4	0.73	1.50e-03	1.45e-02	blue
chr12	120551388	120551806	0/3/2/5	53/0	1.00	19/3	0.86	6.07e-03	1.38e-02	blue
chr12	121009962	121010026	1/5/1/5	85/0	1.00	12/3	0.80	2.83e-05	0.00e+00	blue
chr12	121877072	121877327	0/7/1/8	105/1	0.99	7/5	0.58	1.16e-09	1.25e-06	blue
chr12	121957734	121957840	1/1/7/7	14/5	0.74	140/7	0.95	6.40e-04	4.65e-03	blue
chr12	122286464	122286586	1/5/1/5	70/1	0.99	9/3	0.75	4.17e-04	1.69e-03	blue
chr12	122522866	122523006	4/5/4/5	30/74	0.29	9/67	0.12	6.24e-03	1.54e-02	blue
chr12	122654900	122654994	1/3/3/5	26/8	0.76	42/0	1.00	8.89e-04	1.21e-02	blue
chr12	122682386	122682630	1/5/1/5	78/16	0.83	14/15	0.48	1.68e-04	4.37e-02	blue
chr12	123277015	123277210	1/5/2/6	79/4	0.95	18/14	0.56	2.62e-07	4.21e-03	blue
chr12	124982000	124982050	2/5/2/5	77/2	0.97	24/5	0.83	5.93e-03	1.39e-03	blue
chr12	125047218	125047345	4/5/4/5	24/48	0.33	36/16	0.69	7.91e-05	1.05e-02	blue
chr12	125286418	125286496	2/6/3/7	85/5	0.94	26/10	0.72	5.02e-04	1.37e-04	blue
chr12	128811898	128812219	0/4/1/5	51/3	0.94	8/4	0.67	4.70e-03	4.26e-02	blue
chr12	129026924	129027128	0/4/1/5	57/2	0.97	0/18	0.00	2.77e-16	4.95e-04	blue
chr12	129350772	129350905	0/1/4/5	8/6	0.57	59/0	1.00	1.53e-07	1.62e-12	blue
chr12	132865689	132865839	1/4/2/5	42/42	0.50	19/4	0.83	5.13e-03	5.56e-03	blue
chr12	133093022	133093204	5/5/7/7	62/23	0.73	112/10	0.92	2.65e-04	3.71e-03	blue
chr12	133365975	133366122	2/5/2/5	87/1	0.99	19/3	0.86	5.09e-03	4.59e-03	blue
chr12	133519666	133519699	3/5/3/5	94/0	1.00	43/5	0.90	1.44e-03	1.26e-04	blue
chr12	133678123	133678187	3/3/5/5	39/6	0.87	90/1	0.99	2.38e-03	1.44e-02	blue
chr13	24003587	24003650	1/3/3/5	40/6	0.87	19/15	0.56	1.79e-03	3.50e-02	blue
chr13	24233834	24233895	3/5/3/5	50/9	0.85	43/0	1.00	7.31e-03	2.87e-02	blue
chr13	26790813	26790964	0/3/3/6	47/11	0.81	75/0	1.00	8.22e-05	4.14e-03	blue
chr13	26863485	26863812	1/2/8/9	24/16	0.60	133/5	0.96	3.39e-10	1.05e-03	blue
chr13	28646922	28647014	1/7/1/7	87/3	0.97	8/4	0.67	1.13e-04	2.94e-03	blue
chr13	37248859	37249215	0/4/1/5	9/37	0.20	8/5	0.62	3.17e-03	3.47e-02	blue
chr13	48546107	48546151	4/4/5/5	47/8	0.85	83/0	1.00	3.44e-04	4.86e-02	blue
chr13	50621259	50621453	1/6/1/6	82/1	0.99	9/7	0.56	1.08e-08	7.49e-06	blue
chr13	51604375	51604430	1/4/2/5	38/15	0.72	24/0	1.00	3.68e-03	4.93e-03	blue
chr13	52409485	52409592	2/5/2/5	63/43	0.59	25/1	0.96	3.72e-04	6.37e-03	blue
chr13	52409485	52409592	2/5/2/5	63/43	0.59	25/1	0.96	3.72e-04	6.37e-03	blue
chr13	52418871	52419208	4/7/4/7	113/26	0.81	50/29	0.63	3.26e-03	2.41e-02	blue
chr13	67658882	67658967	5/5/5/5	87/33	0.73	89/7	0.93	1.45e-04	2.57e-03	blue
chr13	67658882	67658967	5/5/5/5	87/33	0.73	89/7	0.93	1.45e-04	2.57e-03	blue
chr13	73634476	73634638	0/4/1/5	0/52	0.00	3/11	0.21	6.34e-04	1.62e-12	blue
chr13	76043069	76043394	7/7/7/7	177/12	0.94	81/31	0.72	3.19e-07	4.36e-03	blue
chr13	92005080	92005175	3/5/3/5	62/15	0.81	45/0	1.00	1.57e-03	8.81e-03	blue
chr13	92660594	92660891	1/5/1/5	87/1	0.99	19/3	0.86	5.09e-03	4.08e-03	blue
chr13	99054387	99054541	2/6/2/6	172/12	0.93	17/7	0.71	2.93e-04	1.20e-02	blue
chr13	99083956	99084186	3/5/4/6	41/44	0.48	61/11	0.85	1.80e-06	6.63e-03	blue
chr13	99897829	99897955	0/1/4/5	10/3	0.77	59/1	0.98	2.10e-03	4.31e-03	blue
chr13	99897829	99897955	0/1/4/5	10/3	0.77	59/1	0.98	2.10e-03	4.31e-03	blue
chr13	101164605	101164800	5/5/5/5	109/1	0.99	67/10	0.87	5.51e-04	2.32e-02	blue
chr13	101164605	101164800	5/5/5/5	109/1	0.99	67/10	0.87	5.51e-04	2.32e-02	blue
chr13	102473533	102473636	0/4/1/5	42/1	0.98	7/5	0.58	1.11e-04	1.71e-03	blue
chr13	110835709	110835825	1/5/1/5	76/2	0.97	7/11	0.39	6.01e-11	6.60e-05	blue
chr13	110887719	110887772	3/5/3/5	85/4	0.96	29/7	0.81	7.55e-03	7.86e-03	blue
chr13	110961116	110961404	0/1/4/5	4/11	0.27	0/64	0.00	2.24e-05	1.62e-12	blue
chr13	111134453	111134779	0/4/1/5	66/1	0.99	6/5	0.55	3.95e-07	3.21e-04	blue
chr13	111345907	111346075	7/7/7/7	116/6	0.95	84/21	0.80	4.66e-04	2.73e-03	blue
chr13	113330816	113330983	5/5/5/5	180/17	0.91	78/25	0.76	2.09e-04	1.95e-02	blue
chr13	113376892	113377086	1/5/1/5	71/33	0.68	1/13	0.07	1.07e-05	2.76e-02	blue
chr13	113422497	113422587	1/6/1/6	78/5	0.94	5/5	0.50	2.23e-05	2.50e-02	blue
chr13	113914237	113914315	3/6/3/6	92/26	0.78	34/0	1.00	2.65e-03	1.57e-02	blue
chr13	114081121	114081210	1/5/1/5	99/2	0.98	5/8	0.38	8.99e-13	1.32e-04	blue
chr13	114166631	114166802	2/5/2/5	104/1	0.99	19/3	0.86	1.95e-03	1.72e-03	blue
chr13	114272707	114272983	0/4/1/5	69/0	1.00	7/6	0.54	4.58e-09	1.62e-12	blue
chr13	114506195	114506445	0/3/3/6	29/2	0.94	21/24	0.47	2.30e-05	2.04e-03	blue
chr14	23051631	23051780	1/4/2/5	29/25	0.54	35/1	0.97	8.11e-06	3.41e-02	blue
chr14	23279396	23279471	5/5/5/5	78/4	0.95	52/27	0.66	2.44e-06	7.53e-04	blue
chr14	30288678	30288764	0/2/4/6	16/5	0.76	49/0	1.00	3.93e-04	2.23e-04	blue
chr14	35036414	35036598	2/6/2/6	151/3	0.98	36/7	0.84	1.54e-04	2.89e-03	blue
chr14	36114797	36114852	4/5/4/5	98/7	0.93	49/20	0.71	6.96e-05	1.08e-02	blue
chr14	36978045	36978365	1/5/2/6	2/90	0.02	6/30	0.17	2.32e-03	1.29e-02	blue
chr14	37173486	37173626	5/5/5/5	95/0	1.00	82/13	0.86	1.87e-04	1.42e-02	blue
chr14	47690641	47690687	5/5/5/5	105/4	0.96	56/23	0.71	9.10e-07	2.38e-03	blue
chr14	47690641	47690687	5/5/5/5	105/4	0.96	56/23	0.71	9.10e-07	2.38e-03	blue
chr14	53596033	53596158	4/4/5/5	40/38	0.51	58/15	0.79	2.90e-04	7.03e-03	blue
chr14	57294677	57294797	0/1/4/5	4/8	0.33	78/5	0.94	1.11e-08	6.25e-04	blue
chr14	58918526	58918591	1/1/5/5	10/3	0.77	77/2	0.97	2.46e-03	1.41e-02	blue
chr14	59726484	59726544	3/3/5/5	32/4	0.89	83/0	1.00	2.01e-03	1.85e-03	blue
chr14	62011613	62011828	5/5/6/6	56/14	0.80	117/6	0.95	9.20e-04	1.58e-04	blue
chr14	63991450	63991697	6/6/6/6	89/23	0.79	45/53	0.46	4.49e-07	9.48e-05	blue
chr14	65909757	65909944	1/5/1/5	80/2	0.98	13/4	0.76	9.11e-04	7.10e-03	blue
chr14	65909757	65909944	1/5/1/5	80/2	0.98	13/4	0.76	9.11e-04	7.10e-03	blue
chr14	65909757	65909944	1/5/1/5	80/2	0.98	13/4	0.76	9.11e-04	7.10e-03	blue
chr14	73140476	73140662	5/5/5/5	84/24	0.78	85/7	0.92	4.43e-03	3.23e-02	blue
chr14	73458139	73458186	3/3/5/5	59/1	0.98	65/11	0.86	8.93e-03	1.29e-02	blue
chr14	73924338	73924640	1/7/1/7	1/108	0.01	2/10	0.17	8.68e-04	8.24e-05	blue
chr14	74318762	74318942	1/1/6/6	2/11	0.15	1/92	0.01	3.57e-03	2.33e-03	blue
chr14	74318762	74318942	1/1/6/6	2/11	0.15	1/92	0.01	3.57e-03	2.33e-03	blue
chr14	74535338	74535604	4/5/4/5	127/0	1.00	49/6	0.89	1.54e-04	2.79e-02	blue
chr14	75899202	75899344	2/5/2/5	120/11	0.92	20/8	0.71	2.81e-03	3.36e-02	blue
chr14	75899202	75899344	2/5/2/5	120/11	0.92	20/8	0.71	2.81e-03	3.36e-02	blue
chr14	75899202	75899344	2/5/2/5	120/11	0.92	20/8	0.71	2.81e-03	3.36e-02	blue
chr14	75899202	75899344	2/5/2/5	120/11	0.92	20/8	0.71	2.81e-03	3.36e-02	blue
chr14	76253197	76253344	2/6/2/6	140/6	0.96	45/11	0.80	3.71e-04	7.90e-03	blue
chr14	77241305	77241356	1/5/1/5	96/0	1.00	8/2	0.80	9.70e-06	0.00e+00	blue
chr14	77760825	77761012	0/1/4/5	10/6	0.62	58/2	0.97	7.60e-05	9.75e-03	blue
chr14	81652289	81652430	3/5/4/6	110/2	0.98	56/15	0.79	1.12e-05	1.35e-03	blue
chr14	88457639	88457747	0/3/2/5	36/0	1.00	15/10	0.60	3.32e-05	2.67e-02	blue
chr14	91621232	91621532	2/3/6/7	62/4	0.94	26/51	0.34	1.66e-13	1.21e-02	blue
chr14	91621232	91621532	2/3/6/7	62/4	0.94	26/51	0.34	1.66e-13	1.21e-02	blue
chr14	91621232	91621532	2/3/6/7	62/4	0.94	26/51	0.34	1.66e-13	1.21e-02	blue
chr14	91621232	91621532	2/3/6/7	62/4	0.94	26/51	0.34	1.66e-13	1.21e-02	blue
chr14	91808707	91809037	0/4/1/5	57/3	0.95	3/9	0.25	2.86e-09	3.38e-03	blue
chr14	91828995	91829069	2/2/5/5	15/15	0.50	17/78	0.18	4.44e-04	2.27e-04	blue
chr14	93797733	93797984	0/4/2/6	35/32	0.52	6/29	0.17	5.99e-04	2.69e-02	blue
chr14	99655383	99655560	3/7/3/7	84/34	0.71	28/30	0.48	2.98e-03	1.44e-03	blue
chr14	99655383	99655560	3/7/3/7	84/34	0.71	28/30	0.48	2.98e-03	1.44e-03	blue
chr14	99660306	99660625	0/4/1/5	45/1	0.98	7/4	0.64	3.17e-04	3.38e-03	blue
chr14	99660306	99660625	0/4/1/5	45/1	0.98	7/4	0.64	3.17e-04	3.38e-03	blue
chr14	99681797	99682223	1/8/1/8	109/27	0.80	0/15	0.00	4.89e-11	1.90e-03	blue
chr14	99681797	99682223	1/8/1/8	109/27	0.80	0/15	0.00	4.89e-11	1.90e-03	blue
chr14	101130989	101131210	3/3/6/6	41/16	0.72	90/7	0.93	4.56e-04	1.36e-02	blue
chr14	102708021	102708243	1/1/5/5	9/4	0.69	78/1	0.99	1.37e-05	5.53e-04	blue
chr14	102760643	102760739	3/7/3/7	105/2	0.98	28/6	0.82	5.32e-04	1.90e-02	blue
chr14	103120385	103120591	0/4/1/5	64/0	1.00	3/7	0.30	2.00e-12	1.62e-12	blue
chr14	103154464	103154757	1/5/1/5	64/22	0.74	3/15	0.17	3.25e-06	3.28e-02	blue
chr14	104181169	104181395	1/5/1/5	0/55	0.00	3/12	0.20	6.99e-04	0.00e+00	blue
chr14	104181169	104181395	1/5/1/5	0/55	0.00	3/12	0.20	6.99e-04	0.00e+00	blue
chr14	104181169	104181395	1/5/1/5	0/55	0.00	3/12	0.20	6.99e-04	0.00e+00	blue
chr14	105168639	105168712	2/5/2/5	109/8	0.93	13/7	0.65	1.93e-04	3.08e-03	blue
chr14	105908540	105908595	4/5/4/5	73/46	0.61	62/2	0.97	1.88e-07	3.44e-02	blue
chr15	28072237	28072394	2/6/2/6	107/9	0.92	17/10	0.63	5.42e-05	3.87e-04	blue
chr15	28407985	28408031	5/5/5/5	78/13	0.86	73/0	1.00	7.64e-04	4.36e-02	blue
chr15	31652928	31652993	0/4/1/5	56/6	0.90	7/7	0.50	2.96e-04	8.67e-04	blue
chr15	33804080	33804136	1/5/1/5	84/4	0.95	8/3	0.73	5.56e-03	7.07e-04	blue
chr15	41359367	41359519	2/3/4/5	32/6	0.84	73/1	0.99	2.80e-03	8.91e-04	blue
chr15	42994494	42994689	3/3/5/5	54/0	1.00	95/15	0.86	4.41e-03	3.31e-02	blue
chr15	44787387	44787496	0/4/1/5	68/0	1.00	9/2	0.82	3.69e-04	1.62e-12	blue
chr15	49766855	49767023	2/3/4/5	65/0	1.00	61/13	0.82	3.86e-04	1.86e-02	blue
chr15	49766855	49767023	2/3/4/5	65/0	1.00	61/13	0.82	3.86e-04	1.86e-02	blue
chr15	52043314	52043493	0/5/2/7	2/55	0.04	14/6	0.70	2.87e-10	5.36e-03	blue
chr15	52528729	52528821	4/6/4/6	76/22	0.78	43/0	1.00	7.20e-04	3.41e-02	blue
chr15	54396141	54396267	3/4/4/5	44/12	0.79	49/1	0.98	2.33e-03	2.56e-03	blue
